x,y,z,t_mean_c,t_std_c,n_obs,material,solar_absorptance,u_value_w_m2k,plausible,flag_reason
6.1000000000000005,1.5,-0.1,35.499,0.55,765,rubber,0.9,6.3757,1,
6.1000000000000005,1.5,0.1,35.321,0.508,346,paint,0.6,6.1693,1,
6.1000000000000005,1.5,0.30000000000000004,35.546,0.534,287,paint,0.6,6.4301,1,
6.1000000000000005,1.5,0.5,35.81,0.522,244,paint,0.6,6.7362,1,
6.1000000000000005,1.5,0.7000000000000001,36.119,0.604,292,paint,0.6,7.0945,1,
6.1000000000000005,1.5,0.9,36.233,0.465,283,paint,0.6,7.2267,1,
6.1000000000000005,1.5,1.1,36.778,0.52,36,paint,0.6,7.8586,1,
6.300000000000001,-0.7000000000000001,-0.30000000000000004,35.461,0.416,233,rubber,0.9,6.3316,1,
6.300000000000001,-0.7000000000000001,-0.1,35.594,0.621,680,painted_metal,0.65,6.4858,1,
6.300000000000001,-0.7000000000000001,0.1,35.273,0.522,293,painted_metal,0.65,6.1136,1,
6.300000000000001,-0.7000000000000001,0.30000000000000004,35.584,0.502,239,painted_metal,0.65,6.4742,1,
6.300000000000001,-0.7000000000000001,0.5,35.957,0.595,196,painted_metal,0.65,6.9067,1,
6.300000000000001,-0.7000000000000001,0.7000000000000001,36.07,0.682,243,painted_metal,0.65,7.0377,1,
6.300000000000001,-0.7000000000000001,0.9,36.031,0.518,123,painted_metal,0.65,6.9925,1,
6.300000000000001,-0.7000000000000001,1.1,36.409,0.444,5,painted_metal,0.65,7.4307,1,
6.300000000000001,-0.5,-0.30000000000000004,35.133,0.286,278,rubber,0.9,5.9513,1,
6.300000000000001,-0.30000000000000004,-0.30000000000000004,34.989,0.523,349,rubber,0.9,5.7843,1,
6.300000000000001,-0.1,-0.30000000000000004,35.82,0.488,360,rubber,0.9,6.7478,1,
6.300000000000001,0.1,-0.30000000000000004,36.028,0.446,314,rubber,0.9,6.989,1,
6.300000000000001,0.30000000000000004,-0.30000000000000004,35.878,0.413,315,rubber,0.9,6.8151,1,
6.300000000000001,0.5,-0.30000000000000004,35.257,0.508,276,rubber,0.9,6.0951,1,
6.300000000000001,0.7000000000000001,-0.30000000000000004,34.989,0.315,198,rubber,0.9,5.7843,1,
6.300000000000001,0.9,-0.30000000000000004,35.158,0.392,209,rubber,0.9,5.9803,1,
6.300000000000001,1.1,-0.30000000000000004,35.289,0.45,246,rubber,0.9,6.1322,1,
6.300000000000001,1.3,-0.30000000000000004,35.304,0.491,201,rubber,0.9,6.1496,1,
6.300000000000001,1.5,-0.30000000000000004,35.444,0.533,201,rubber,0.9,6.3119,1,
6.300000000000001,1.5,-0.1,35.478,0.552,696,rubber,0.9,6.3513,1,
6.300000000000001,1.5,0.1,35.372,0.494,302,paint,0.6,6.2284,1,
6.300000000000001,1.5,0.30000000000000004,35.518,0.496,280,paint,0.6,6.3977,1,
6.300000000000001,1.5,0.5,35.809,0.531,221,paint,0.6,6.7351,1,
6.300000000000001,1.5,0.7000000000000001,36.111,0.57,277,paint,0.6,7.0852,1,
6.300000000000001,1.5,0.9,36.232,0.472,258,paint,0.6,7.2255,1,
6.300000000000001,1.5,1.1,36.903,0.624,77,paint,0.6,8.0035,0,solar_possible
6.300000000000001,1.7000000000000002,1.1,37.479,0.319,4,paint,0.6,8.6713,0,solar_possible
6.5,-0.9,1.1,36.574,0.0,1,painted_metal,0.65,7.622,1,
6.5,-0.7000000000000001,-0.30000000000000004,35.467,0.481,203,rubber,0.9,6.3386,1,
6.5,-0.7000000000000001,-0.1,35.604,0.69,678,painted_metal,0.65,6.4974,1,
6.5,-0.7000000000000001,0.1,35.22,0.528,296,painted_metal,0.65,6.0522,1,
6.5,-0.7000000000000001,0.30000000000000004,35.53,0.505,208,painted_metal,0.65,6.4116,1,
6.5,-0.7000000000000001,0.5,35.958,0.603,190,painted_metal,0.65,6.9078,1,
6.5,-0.7000000000000001,0.7000000000000001,36.121,0.682,230,painted_metal,0.65,7.0968,1,
6.5,-0.7000000000000001,0.9,35.946,0.475,160,painted_metal,0.65,6.8939,1,
6.5,-0.7000000000000001,1.1,36.057,0.208,5,painted_metal,0.65,7.0226,1,
6.5,-0.5,-0.30000000000000004,35.192,0.337,197,rubber,0.9,6.0197,1,
6.5,-0.30000000000000004,-0.30000000000000004,35.053,0.536,192,rubber,0.9,5.8586,1,
6.5,-0.1,-0.30000000000000004,35.885,0.497,142,rubber,0.9,6.8232,1,
6.5,0.1,-0.30000000000000004,36.146,0.469,154,rubber,0.9,7.1258,1,
6.5,0.30000000000000004,-0.30000000000000004,35.967,0.403,182,rubber,0.9,6.9183,1,
6.5,0.5,-0.30000000000000004,35.312,0.473,166,rubber,0.9,6.1588,1,
6.5,0.7000000000000001,-0.30000000000000004,35.039,0.4,243,rubber,0.9,5.8423,1,
6.5,0.9,-0.30000000000000004,35.084,0.359,206,rubber,0.9,5.8945,1,
6.5,1.1,-0.30000000000000004,35.293,0.41,176,rubber,0.9,6.1368,1,
6.5,1.3,-0.30000000000000004,35.436,0.484,127,rubber,0.9,6.3026,1,
6.5,1.5,-0.30000000000000004,35.355,0.445,164,rubber,0.9,6.2087,1,
6.5,1.5,-0.1,35.586,0.544,752,rubber,0.9,6.4765,1,
6.5,1.5,0.1,35.381,0.539,348,paint,0.6,6.2388,1,
6.5,1.5,0.30000000000000004,35.558,0.512,275,paint,0.6,6.4441,1,
6.5,1.5,0.5,35.849,0.551,229,paint,0.6,6.7814,1,
6.5,1.5,0.7000000000000001,36.159,0.582,262,paint,0.6,7.1409,1,
6.5,1.5,0.9,36.266,0.463,253,paint,0.6,7.2649,1,
6.5,1.5,1.1,37.063,0.552,132,glass,0.1,8.189,0,solar_suspected
6.5,1.7000000000000002,1.1,36.93,0.63,11,glass,0.1,8.0348,0,solar_suspected
6.7,-0.9,1.1,36.44,0.107,2,painted_metal,0.65,7.4667,1,
6.7,-0.7000000000000001,-0.30000000000000004,35.524,0.525,196,rubber,0.9,6.4046,1,
6.7,-0.7000000000000001,-0.1,35.667,0.643,623,painted_metal,0.65,6.5704,1,
6.7,-0.7000000000000001,0.1,35.231,0.502,274,painted_metal,0.65,6.0649,1,
6.7,-0.7000000000000001,0.30000000000000004,35.548,0.539,203,painted_metal,0.65,6.4325,1,
6.7,-0.7000000000000001,0.5,35.941,0.562,196,painted_metal,0.65,6.8881,1,
6.7,-0.7000000000000001,0.7000000000000001,36.158,0.672,198,painted_metal,0.65,7.1397,1,
6.7,-0.7000000000000001,0.9,36.031,0.553,182,painted_metal,0.65,6.9925,1,
6.7,-0.7000000000000001,1.1,36.277,0.706,152,painted_metal,0.65,7.2777,1,
6.7,-0.5,-0.30000000000000004,35.304,0.468,163,rubber,0.9,6.1496,1,
6.7,-0.30000000000000004,-0.30000000000000004,35.192,0.59,174,rubber,0.9,6.0197,1,
6.7,-0.1,-0.30000000000000004,36.093,0.523,216,rubber,0.9,7.0643,1,
6.7,0.1,-0.30000000000000004,36.374,0.503,228,rubber,0.9,7.3901,1,
6.7,0.30000000000000004,-0.30000000000000004,36.14,0.477,242,rubber,0.9,7.1188,1,
6.7,0.5,-0.30000000000000004,35.383,0.565,251,rubber,0.9,6.2412,1,
6.7,0.7000000000000001,-0.30000000000000004,35.008,0.384,170,rubber,0.9,5.8064,1,
6.7,0.9,-0.30000000000000004,35.121,0.412,170,rubber,0.9,5.9374,1,
6.7,1.1,-0.30000000000000004,35.278,0.421,123,rubber,0.9,6.1194,1,
6.7,1.3,-0.30000000000000004,35.348,0.46,141,rubber,0.9,6.2006,1,
6.7,1.5,-0.30000000000000004,35.357,0.491,176,rubber,0.9,6.211,1,
6.7,1.5,-0.1,35.564,0.538,687,rubber,0.9,6.451,1,
6.7,1.5,0.1,35.329,0.504,309,paint,0.6,6.1786,1,
6.7,1.5,0.30000000000000004,35.491,0.523,255,paint,0.6,6.3664,1,
6.7,1.5,0.5,35.8,0.551,228,paint,0.6,6.7246,1,
6.7,1.5,0.7000000000000001,36.126,0.585,249,paint,0.6,7.1026,1,
6.7,1.5,0.9,36.24,0.454,261,paint,0.6,7.2348,1,
6.7,1.5,1.1,36.91,0.573,158,glass,0.1,8.0116,0,solar_suspected
6.7,1.7000000000000002,1.1,36.781,0.068,2,glass,0.1,7.862,1,
6.9,-0.7000000000000001,-0.30000000000000004,35.464,0.497,200,rubber,0.9,6.3351,1,
6.9,-0.7000000000000001,-0.1,35.674,0.685,584,painted_metal,0.65,6.5786,1,
6.9,-0.7000000000000001,0.1,35.22,0.522,284,painted_metal,0.65,6.0522,1,
6.9,-0.7000000000000001,0.30000000000000004,35.488,0.507,211,painted_metal,0.65,6.3629,1,
6.9,-0.7000000000000001,0.5,35.899,0.548,196,painted_metal,0.65,6.8394,1,
6.9,-0.7000000000000001,0.7000000000000001,36.122,0.706,204,painted_metal,0.65,7.098,1,
6.9,-0.7000000000000001,0.9,35.959,0.535,158,painted_metal,0.65,6.909,1,
6.9,-0.7000000000000001,1.1,36.233,0.319,6,painted_metal,0.65,7.2267,1,
6.9,-0.5,-0.30000000000000004,35.295,0.486,195,rubber,0.9,6.1391,1,
6.9,-0.30000000000000004,-0.30000000000000004,35.112,0.625,201,rubber,0.9,5.927,1,
6.9,-0.1,-0.30000000000000004,35.848,0.628,186,rubber,0.9,6.7803,1,
6.9,0.1,-0.30000000000000004,36.145,0.512,190,rubber,0.9,7.1246,1,
6.9,0.30000000000000004,-0.30000000000000004,36.138,0.539,168,rubber,0.9,7.1165,1,
6.9,0.5,-0.30000000000000004,35.488,0.594,161,rubber,0.9,6.3629,1,
6.9,0.7000000000000001,-0.30000000000000004,35.195,0.47,194,rubber,0.9,6.0232,1,
6.9,0.9,-0.30000000000000004,35.173,0.354,168,rubber,0.9,5.9977,1,
6.9,1.1,-0.30000000000000004,35.226,0.347,161,rubber,0.9,6.0591,1,
6.9,1.3,-0.30000000000000004,35.292,0.432,150,rubber,0.9,6.1357,1,
6.9,1.5,-0.30000000000000004,35.361,0.526,206,rubber,0.9,6.2157,1,
6.9,1.5,-0.1,35.605,0.588,673,rubber,0.9,6.4986,1,
6.9,1.5,0.1,35.389,0.572,305,paint,0.6,6.2481,1,
6.9,1.5,0.30000000000000004,35.537,0.577,257,paint,0.6,6.4197,1,
6.9,1.5,0.5,35.884,0.591,243,paint,0.6,6.822,1,
6.9,1.5,0.7000000000000001,36.162,0.635,250,paint,0.6,7.1443,1,
6.9,1.5,0.9,36.192,0.486,237,paint,0.6,7.1791,1,
6.9,1.5,1.1,36.512,0.567,37,paint,0.6,7.5501,1,
7.1000000000000005,-0.7000000000000001,-0.30000000000000004,35.428,0.439,170,rubber,0.9,6.2933,1,
7.1000000000000005,-0.7000000000000001,-0.1,35.693,0.646,597,painted_metal,0.65,6.6006,1,
7.1000000000000005,-0.7000000000000001,0.1,35.262,0.544,260,painted_metal,0.65,6.1009,1,
7.1000000000000005,-0.7000000000000001,0.30000000000000004,35.488,0.516,196,painted_metal,0.65,6.3629,1,
7.1000000000000005,-0.7000000000000001,0.5,35.949,0.592,189,painted_metal,0.65,6.8974,1,
7.1000000000000005,-0.7000000000000001,0.7000000000000001,36.145,0.722,196,painted_metal,0.65,7.1246,1,
7.1000000000000005,-0.7000000000000001,0.9,35.922,0.624,144,painted_metal,0.65,6.8661,1,
7.1000000000000005,-0.7000000000000001,1.1,35.881,0.345,8,painted_metal,0.65,6.8186,1,
7.1000000000000005,-0.5,-0.30000000000000004,35.328,0.498,198,rubber,0.9,6.1774,1,
7.1000000000000005,-0.30000000000000004,-0.30000000000000004,35.252,0.611,187,rubber,0.9,6.0893,1,
7.1000000000000005,-0.1,-0.30000000000000004,36.097,0.538,193,rubber,0.9,7.069,1,
7.1000000000000005,0.1,-0.30000000000000004,36.412,0.568,179,rubber,0.9,7.4342,1,
7.1000000000000005,0.30000000000000004,-0.30000000000000004,36.266,0.525,174,rubber,0.9,7.2649,1,
7.1000000000000005,0.5,-0.30000000000000004,35.584,0.63,179,rubber,0.9,6.4742,1,
7.1000000000000005,0.7000000000000001,-0.30000000000000004,35.071,0.393,154,rubber,0.9,5.8794,1,
7.1000000000000005,0.9,-0.30000000000000004,34.951,0.301,126,rubber,0.9,5.7403,1,
7.1000000000000005,1.1,-0.30000000000000004,35.205,0.442,210,rubber,0.9,6.0348,1,
7.1000000000000005,1.3,-0.30000000000000004,35.456,0.586,215,rubber,0.9,6.3258,1,
7.1000000000000005,1.5,-0.30000000000000004,35.517,0.622,264,rubber,0.9,6.3965,1,
7.1000000000000005,1.5,-0.1,35.543,0.591,678,rubber,0.9,6.4267,1,
7.1000000000000005,1.5,0.1,35.341,0.529,301,paint,0.6,6.1925,1,
7.1000000000000005,1.5,0.30000000000000004,35.481,0.566,256,paint,0.6,6.3548,1,
7.1000000000000005,1.5,0.5,35.852,0.632,229,paint,0.6,6.7849,1,
7.1000000000000005,1.5,0.7000000000000001,36.136,0.62,247,paint,0.6,7.1142,1,
7.1000000000000005,1.5,0.9,36.167,0.475,233,paint,0.6,7.1501,1,
7.1000000000000005,1.5,1.1,36.449,0.458,17,paint,0.6,7.4771,1,
7.1000000000000005,1.7000000000000002,1.3,38.159,0.0,1,glass,0.1,9.4597,0,solar_suspected
7.300000000000001,-0.7000000000000001,-0.30000000000000004,35.444,0.385,167,rubber,0.9,6.3119,1,
7.300000000000001,-0.7000000000000001,-0.1,35.693,0.619,583,painted_metal,0.65,6.6006,1,
7.300000000000001,-0.7000000000000001,0.1,35.278,0.544,245,painted_metal,0.65,6.1194,1,
7.300000000000001,-0.7000000000000001,0.30000000000000004,35.5,0.521,183,painted_metal,0.65,6.3768,1,
7.300000000000001,-0.7000000000000001,0.5,35.879,0.563,185,painted_metal,0.65,6.8162,1,
7.300000000000001,-0.7000000000000001,0.7000000000000001,36.249,0.715,182,painted_metal,0.65,7.2452,1,
7.300000000000001,-0.7000000000000001,0.9,36.014,0.598,124,painted_metal,0.65,6.9728,1,
7.300000000000001,-0.7000000000000001,1.1,36.531,0.83,9,painted_metal,0.65,7.5722,1,
7.300000000000001,-0.5,-0.30000000000000004,35.211,0.44,186,rubber,0.9,6.0417,1,
7.300000000000001,-0.30000000000000004,-0.30000000000000004,35.23,0.641,200,rubber,0.9,6.0638,1,
7.300000000000001,-0.1,-0.30000000000000004,36.001,0.673,196,rubber,0.9,6.9577,1,
7.300000000000001,0.1,-0.30000000000000004,36.327,0.647,179,rubber,0.9,7.3357,1,
7.300000000000001,0.30000000000000004,-0.30000000000000004,36.281,0.608,154,rubber,0.9,7.2823,1,
7.300000000000001,0.5,-0.30000000000000004,35.638,0.616,149,rubber,0.9,6.5368,1,
7.300000000000001,0.7000000000000001,-0.30000000000000004,35.121,0.471,189,rubber,0.9,5.9374,1,
7.300000000000001,0.9,-0.30000000000000004,35.13,0.379,231,rubber,0.9,5.9478,1,
7.300000000000001,1.1,-0.30000000000000004,35.305,0.473,253,rubber,0.9,6.1507,1,
7.300000000000001,1.3,-0.30000000000000004,35.366,0.453,179,rubber,0.9,6.2214,1,
7.300000000000001,1.5,-0.30000000000000004,35.416,0.531,217,rubber,0.9,6.2794,1,
7.300000000000001,1.5,-0.1,35.629,0.625,674,rubber,0.9,6.5264,1,
7.300000000000001,1.5,0.1,35.433,0.593,305,paint,0.6,6.2991,1,
7.300000000000001,1.5,0.30000000000000004,35.558,0.618,249,paint,0.6,6.4441,1,
7.300000000000001,1.5,0.5,35.906,0.668,210,paint,0.6,6.8475,1,
7.300000000000001,1.5,0.7000000000000001,36.184,0.677,238,paint,0.6,7.1699,1,
7.300000000000001,1.5,0.9,36.138,0.505,217,paint,0.6,7.1165,1,
7.300000000000001,1.5,1.1,36.508,0.64,20,paint,0.6,7.5455,1,
7.300000000000001,1.7000000000000002,1.1,37.692,0.0,1,glass,0.1,8.9183,0,solar_suspected
7.300000000000001,1.7000000000000002,1.3,37.982,0.374,6,glass,0.1,9.2545,0,solar_suspected
7.5,-0.7000000000000001,-0.30000000000000004,35.413,0.44,148,rubber,0.9,6.2759,1,
7.5,-0.7000000000000001,-0.1,35.649,0.617,570,painted_metal,0.65,6.5496,1,
7.5,-0.7000000000000001,0.1,35.2,0.481,244,painted_metal,0.65,6.029,1,
7.5,-0.7000000000000001,0.30000000000000004,35.445,0.448,184,painted_metal,0.65,6.313,1,
7.5,-0.7000000000000001,0.5,35.846,0.558,182,painted_metal,0.65,6.778,1,
7.5,-0.7000000000000001,0.7000000000000001,36.102,0.739,181,painted_metal,0.65,7.0748,1,
7.5,-0.7000000000000001,0.9,36.068,0.624,117,painted_metal,0.65,7.0354,1,
7.5,-0.7000000000000001,1.1,36.272,0.844,209,painted_metal,0.65,7.2719,1,
7.5,-0.7000000000000001,1.3,37.624,0.683,14,painted_metal,0.65,8.8394,0,solar_suspected
7.5,-0.5,-0.30000000000000004,35.166,0.463,177,rubber,0.9,5.9896,1,
7.5,-0.30000000000000004,-0.30000000000000004,35.257,0.653,177,rubber,0.9,6.0951,1,
7.5,-0.1,-0.30000000000000004,36.063,0.56,160,rubber,0.9,7.0296,1,
7.5,0.1,-0.30000000000000004,36.365,0.579,159,rubber,0.9,7.3797,1,
7.5,0.30000000000000004,-0.30000000000000004,36.323,0.607,176,rubber,0.9,7.331,1,
7.5,0.5,-0.30000000000000004,35.726,0.599,194,rubber,0.9,6.6388,1,
7.5,0.7000000000000001,-0.30000000000000004,35.125,0.522,199,rubber,0.9,5.942,1,
7.5,0.9,-0.30000000000000004,35.055,0.359,221,rubber,0.9,5.8609,1,
7.5,1.1,-0.30000000000000004,35.075,0.394,195,rubber,0.9,5.8841,1,
7.5,1.3,-0.30000000000000004,35.299,0.454,145,rubber,0.9,6.1438,1,
7.5,1.5,-0.30000000000000004,35.434,0.562,218,rubber,0.9,6.3003,1,
7.5,1.5,-0.1,35.567,0.625,639,rubber,0.9,6.4545,1,
7.5,1.5,0.1,35.365,0.562,301,paint,0.6,6.2203,1,
7.5,1.5,0.30000000000000004,35.492,0.579,240,paint,0.6,6.3675,1,
7.5,1.5,0.5,35.833,0.642,232,paint,0.6,6.7629,1,
7.5,1.5,0.7000000000000001,36.113,0.651,258,paint,0.6,7.0875,1,
7.5,1.5,0.9,36.161,0.514,187,paint,0.6,7.1432,1,
7.5,1.5,1.1,36.695,0.593,248,glass,0.1,7.7623,1,
7.5,1.5,1.3,38.187,1.145,50,glass,0.1,9.4922,0,solar_suspected
7.5,1.7000000000000002,1.1,36.862,0.417,16,glass,0.1,7.9559,1,
7.5,1.7000000000000002,1.3,37.614,1.008,11,glass,0.1,8.8278,0,solar_suspected
7.7,-0.7000000000000001,-0.30000000000000004,35.514,0.518,150,rubber,0.9,6.393,1,
7.7,-0.7000000000000001,-0.1,35.638,0.601,529,concrete,0.65,6.5368,1,
7.7,-0.7000000000000001,0.1,35.221,0.495,231,painted_metal,0.65,6.0533,1,
7.7,-0.7000000000000001,0.30000000000000004,35.39,0.433,170,painted_metal,0.65,6.2493,1,
7.7,-0.7000000000000001,0.5,35.847,0.512,180,painted_metal,0.65,6.7791,1,
7.7,-0.7000000000000001,0.7000000000000001,36.133,0.704,181,painted_metal,0.65,7.1107,1,
7.7,-0.7000000000000001,0.9,36.045,0.709,97,painted_metal,0.65,7.0087,1,
7.7,-0.7000000000000001,1.1,35.954,0.567,13,painted_metal,0.65,6.9032,1,
7.7,-0.7000000000000001,1.3,38.074,0.0,1,painted_metal,0.65,9.3612,0,solar_suspected
7.7,-0.5,-0.30000000000000004,35.386,0.657,130,rubber,0.9,6.2446,1,
7.7,-0.30000000000000004,-0.30000000000000004,35.197,0.62,154,rubber,0.9,6.0255,1,
7.7,-0.1,-0.30000000000000004,35.881,0.669,151,rubber,0.9,6.8186,1,
7.7,0.1,-0.30000000000000004,36.286,0.648,169,rubber,0.9,7.2881,1,
7.7,0.30000000000000004,-0.30000000000000004,36.294,0.684,184,rubber,0.9,7.2974,1,
7.7,0.5,-0.30000000000000004,35.707,0.731,168,concrete,0.65,6.6168,1,
7.7,0.7000000000000001,-0.30000000000000004,35.093,0.498,170,concrete,0.65,5.9049,1,
7.7,0.9,-0.30000000000000004,35.021,0.391,130,rubber,0.9,5.8214,1,
7.7,1.1,-0.30000000000000004,35.115,0.406,88,rubber,0.9,5.9304,1,
7.7,1.3,-0.30000000000000004,35.384,0.466,90,rubber,0.9,6.2423,1,
7.7,1.5,-0.30000000000000004,35.472,0.636,193,rubber,0.9,6.3443,1,
7.7,1.5,-0.1,35.671,0.718,658,rubber,0.9,6.5751,1,
7.7,1.5,0.1,35.442,0.594,300,paint,0.6,6.3096,1,
7.7,1.5,0.30000000000000004,35.555,0.633,243,paint,0.6,6.4406,1,
7.7,1.5,0.5,35.895,0.71,223,paint,0.6,6.8348,1,
7.7,1.5,0.7000000000000001,36.184,0.736,232,paint,0.6,7.1699,1,
7.7,1.5,0.9,36.099,0.535,170,paint,0.6,7.0713,1,
7.7,1.5,1.1,36.665,0.517,36,glass,0.1,7.7275,1,
7.7,1.5,1.3,36.998,0.806,5,glass,0.1,8.1136,0,solar_suspected
7.7,1.7000000000000002,1.1,36.686,0.496,34,glass,0.1,7.7519,1,
7.7,1.7000000000000002,1.3,38.184,0.884,11,glass,0.1,9.4887,0,solar_suspected
7.9,-0.7000000000000001,-0.30000000000000004,35.457,0.484,141,rubber,0.9,6.327,1,
7.9,-0.7000000000000001,-0.1,35.593,0.623,505,concrete,0.65,6.4846,1,
7.9,-0.7000000000000001,0.1,35.189,0.529,229,painted_metal,0.65,6.0162,1,
7.9,-0.7000000000000001,0.30000000000000004,35.359,0.448,176,painted_metal,0.65,6.2133,1,
7.9,-0.7000000000000001,0.5,35.751,0.53,177,painted_metal,0.65,6.6678,1,
7.9,-0.7000000000000001,0.7000000000000001,36.139,0.752,173,painted_metal,0.65,7.1177,1,
7.9,-0.7000000000000001,0.9,36.209,0.76,89,painted_metal,0.65,7.1988,1,
7.9,-0.7000000000000001,1.1,36.187,0.791,14,painted_metal,0.65,7.1733,1,
7.9,-0.7000000000000001,1.3,35.915,0.0,1,painted_metal,0.65,6.858,1,
7.9,-0.5,-0.30000000000000004,35.297,0.482,120,concrete,0.65,6.1414,1,
7.9,-0.30000000000000004,-0.30000000000000004,35.354,0.647,129,concrete,0.65,6.2075,1,
7.9,-0.1,-0.30000000000000004,36.001,0.813,117,concrete,0.65,6.9577,1,
7.9,0.1,-0.30000000000000004,36.266,0.677,132,concrete,0.65,7.2649,1,
7.9,0.30000000000000004,-0.30000000000000004,36.231,0.662,112,concrete,0.65,7.2243,1,
7.9,0.5,-0.30000000000000004,35.77,0.587,108,rubber,0.9,6.6899,1,
7.9,0.7000000000000001,-0.30000000000000004,35.028,0.511,88,rubber,0.9,5.8296,1,
7.9,0.9,-0.30000000000000004,35.063,0.407,116,rubber,0.9,5.8701,1,
7.9,1.1,-0.30000000000000004,35.136,0.459,153,rubber,0.9,5.9548,1,
7.9,1.3,-0.30000000000000004,35.45,0.6,140,concrete,0.65,6.3188,1,
7.9,1.5,-0.30000000000000004,35.483,0.643,189,rubber,0.9,6.3571,1,
7.9,1.5,-0.1,35.609,0.68,610,rubber,0.9,6.5032,1,
7.9,1.5,0.1,35.386,0.563,284,paint,0.6,6.2446,1,
7.9,1.5,0.30000000000000004,35.525,0.602,217,paint,0.6,6.4058,1,
7.9,1.5,0.5,35.812,0.675,220,paint,0.6,6.7386,1,
7.9,1.5,0.7000000000000001,36.165,0.738,231,paint,0.6,7.1478,1,
7.9,1.5,0.9,36.135,0.51,156,paint,0.6,7.113,1,
7.9,1.5,1.1,36.816,0.572,7,glass,0.1,7.9026,1,
7.9,1.5,1.3,38.687,0.394,3,glass,0.1,10.0719,0,solar_suspected
7.9,1.7000000000000002,0.9,36.455,0.231,2,paint,0.6,7.4841,1,
7.9,1.7000000000000002,1.1,36.577,0.563,117,glass,0.1,7.6255,1,
7.9,1.7000000000000002,1.3,38.227,0.79,47,glass,0.1,9.5386,0,solar_suspected
8.1,-0.7000000000000001,-0.30000000000000004,35.453,0.486,171,rubber,0.9,6.3223,1,
8.1,-0.7000000000000001,-0.1,35.649,0.606,471,concrete,0.65,6.5496,1,
8.1,-0.7000000000000001,0.1,35.229,0.505,228,painted_metal,0.65,6.0626,1,
8.1,-0.7000000000000001,0.30000000000000004,35.404,0.49,173,painted_metal,0.65,6.2655,1,
8.1,-0.7000000000000001,0.5,35.855,0.584,196,painted_metal,0.65,6.7884,1,
8.1,-0.7000000000000001,0.7000000000000001,36.121,0.69,177,painted_metal,0.65,7.0968,1,
8.1,-0.7000000000000001,0.9,36.039,0.704,91,painted_metal,0.65,7.0017,1,
8.1,-0.7000000000000001,1.1,36.086,0.839,11,painted_metal,0.65,7.0562,1,
8.1,-0.7000000000000001,1.3,37.027,0.0,1,glass,0.1,8.1472,0,solar_suspected
8.1,-0.5,-0.30000000000000004,35.263,0.645,119,concrete,0.65,6.102,1,
8.1,-0.30000000000000004,-0.30000000000000004,35.202,0.675,137,concrete,0.65,6.0313,1,
8.1,-0.1,-0.30000000000000004,35.882,0.703,114,rubber,0.9,6.8197,1,
8.1,0.1,-0.30000000000000004,36.394,0.678,113,rubber,0.9,7.4133,1,
8.1,0.30000000000000004,-0.30000000000000004,36.385,0.716,113,rubber,0.9,7.4029,1,
8.1,0.5,-0.30000000000000004,35.957,0.702,106,rubber,0.9,6.9067,1,
8.1,0.7000000000000001,-0.30000000000000004,35.214,0.641,155,rubber,0.9,6.0452,1,
8.1,0.9,-0.30000000000000004,35.233,0.545,122,rubber,0.9,6.0672,1,
8.1,1.1,-0.30000000000000004,35.108,0.384,98,concrete,0.65,5.9223,1,
8.1,1.3,-0.30000000000000004,35.337,0.541,120,concrete,0.65,6.1878,1,
8.1,1.5,-0.30000000000000004,35.537,0.619,211,concrete,0.65,6.4197,1,
8.1,1.5,-0.1,35.614,0.654,612,rubber,0.9,6.509,1,
8.1,1.5,0.1,35.455,0.534,302,paint,0.6,6.3246,1,
8.1,1.5,0.30000000000000004,35.528,0.578,223,paint,0.6,6.4093,1,
8.1,1.5,0.5,35.899,0.673,227,paint,0.6,6.8394,1,
8.1,1.5,0.7000000000000001,36.22,0.754,237,paint,0.6,7.2116,1,
8.1,1.5,0.9,36.123,0.533,148,paint,0.6,7.0991,1,
8.1,1.5,1.1,36.629,0.56,14,glass,0.1,7.6858,1,
8.1,1.5,1.3,37.84,0.726,7,glass,0.1,9.0899,0,solar_suspected
8.1,1.7000000000000002,-0.1,37.026,0.492,4,steel_oxidized,0.8,8.1461,0,implausible
8.1,1.7000000000000002,0.1,35.951,0.04,2,paint,0.6,6.8997,1,
8.1,1.7000000000000002,0.9,36.201,0.448,18,paint,0.6,7.1896,1,
8.1,1.7000000000000002,1.1,36.622,0.553,123,glass,0.1,7.6777,1,
8.1,1.7000000000000002,1.3,37.558,0.945,75,glass,0.1,8.7629,0,solar_suspected
8.3,-0.7000000000000001,-0.30000000000000004,35.479,0.505,164,rubber,0.9,6.3525,1,
8.3,-0.7000000000000001,-0.1,35.646,0.635,427,concrete,0.65,6.5461,1,
8.3,-0.7000000000000001,0.1,35.231,0.506,214,painted_metal,0.65,6.0649,1,
8.3,-0.7000000000000001,0.30000000000000004,35.383,0.481,165,painted_metal,0.65,6.2412,1,
8.3,-0.7000000000000001,0.5,35.834,0.571,164,painted_metal,0.65,6.7641,1,
8.3,-0.7000000000000001,0.7000000000000001,36.123,0.672,168,painted_metal,0.65,7.0991,1,
8.3,-0.7000000000000001,0.9,36.067,0.73,141,painted_metal,0.65,7.0342,1,
8.3,-0.7000000000000001,1.1,36.359,0.9,368,painted_metal,0.65,7.3728,1,
8.3,-0.7000000000000001,1.3,37.387,1.146,168,glass,0.1,8.5646,0,solar_suspected
